X,Y,SPECIES NAME
4295500,2849500,Acer pseudoplatanus
4321500,2712500,Acer pseudoplatanus
4190500,2948500,Acer pseudoplatanus
4156500,2749500,Acer pseudoplatanus
4294500,2755500,Acer pseudoplatanus
4330500,2796500,Acer pseudoplatanus
4123500,3160500,Acer pseudoplatanus
4183500,2862500,Acer pseudoplatanus
4525500,3401500,Acer pseudoplatanus
4335500,3140500,Acer pseudoplatanus
4150500,2749500,Acer pseudoplatanus
4283500,2847500,Acer pseudoplatanus
4359500,2732500,Acer pseudoplatanus
4453500,3387500,Acer pseudoplatanus
4281500,2813500,Acer pseudoplatanus
4354500,3356500,Acer pseudoplatanus
4394500,2753500,Acer pseudoplatanus
4340500,2896500,Acer pseudoplatanus
4539500,2725500,Acer pseudoplatanus
4353500,2854500,Acer pseudoplatanus
4306500,2933500,Acer pseudoplatanus
4288500,3221500,Acer pseudoplatanus
4341500,2956500,Acer pseudoplatanus
4187500,2868500,Acer pseudoplatanus
4104500,2997500,Acer pseudoplatanus
4238500,2914500,Acer pseudoplatanus
4395500,2869500,Acer pseudoplatanus
4084500,2958500,Acer pseudoplatanus
4197500,2862500,Acer pseudoplatanus
4399500,3091500,Acer pseudoplatanus
4195500,2876500,Acer pseudoplatanus
4286500,2911500,Acer pseudoplatanus
4183500,2834500,Acer pseudoplatanus
4171500,2804500,Acer pseudoplatanus
4115500,3040500,Acer pseudoplatanus
4330500,2736500,Acer pseudoplatanus
4600500,3361500,Acer pseudoplatanus
4292500,2949500,Acer pseudoplatanus
4390500,3433500,Acer pseudoplatanus
4313500,2825500,Acer pseudoplatanus
4337500,3134500,Acer pseudoplatanus
4186500,2780500,Acer pseudoplatanus
4400500,2705500,Acer pseudoplatanus
4310500,2913500,Acer pseudoplatanus
4148500,3243500,Acer pseudoplatanus
4265500,3017500,Acer pseudoplatanus
4268500,2753500,Acer pseudoplatanus
4258500,3029500,Acer pseudoplatanus
4424500,2990500,Acer pseudoplatanus
4261500,2875500,Acer pseudoplatanus
4568500,3390500,Acer pseudoplatanus
4548500,2833500,Acer pseudoplatanus
4154500,2777500,Acer pseudoplatanus
4136500,2731500,Acer pseudoplatanus
4386500,2851500,Acer pseudoplatanus
4355500,2828500,Acer pseudoplatanus
4293500,3313500,Acer pseudoplatanus
4331500,2854500,Acer pseudoplatanus
4184500,2916500,Acer pseudoplatanus
4314500,2787500,Acer pseudoplatanus
4392500,3429500,Acer pseudoplatanus
4227000,3108000,Acer pseudoplatanus
4320500,3224500,Acer pseudoplatanus
4240500,2774500,Acer pseudoplatanus
4283500,2799500,Acer pseudoplatanus
4326500,3482500,Acer pseudoplatanus
4184500,2732500,Acer pseudoplatanus
4284500,2795500,Acer pseudoplatanus
4129500,3042500,Acer pseudoplatanus
4343500,2820500,Acer pseudoplatanus
4368500,2996500,Acer pseudoplatanus
4315500,3108500,Acer pseudoplatanus
4522500,2752500,Acer pseudoplatanus
4253500,2821500,Acer pseudoplatanus
4477500,3255500,Acer pseudoplatanus
4466500,3423500,Acer pseudoplatanus
4309500,2809500,Acer pseudoplatanus
4349500,2802500,Acer pseudoplatanus
4299500,3161500,Acer pseudoplatanus
4416500,2850500,Acer pseudoplatanus
4137500,2943500,Acer pseudoplatanus
4174500,3080500,Acer pseudoplatanus
4515500,3408500,Acer pseudoplatanus
4280500,2795500,Acer pseudoplatanus
4479500,3377500,Acer pseudoplatanus
4521500,3120500,Acer pseudoplatanus
4184500,2802500,Acer pseudoplatanus
4170500,2755500,Acer pseudoplatanus
4240500,2758500,Acer pseudoplatanus
4302500,3093500,Acer pseudoplatanus
4511500,2728500,Acer pseudoplatanus
4148500,2743500,Acer pseudoplatanus
4478500,2899500,Acer pseudoplatanus
4312500,2723500,Acer pseudoplatanus
4066500,3027500,Acer pseudoplatanus
4180500,2772500,Acer pseudoplatanus
4355500,2852500,Acer pseudoplatanus
4490500,2752500,Acer pseudoplatanus
4286500,2797500,Acer pseudoplatanus
4322000,3029000,Acer pseudoplatanus
4223500,2830500,Acer pseudoplatanus
4273500,2825500,Acer pseudoplatanus
4236500,2938500,Acer pseudoplatanus
4540500,2841500,Acer pseudoplatanus
4181500,2828500,Acer pseudoplatanus
4300500,2945500,Acer pseudoplatanus
4504500,3434500,Acer pseudoplatanus
4385500,2871500,Acer pseudoplatanus
4492500,2852500,Acer pseudoplatanus
4264500,2879500,Acer pseudoplatanus
4289500,2847500,Acer pseudoplatanus
4554500,3500500,Acer pseudoplatanus
4234500,2784500,Acer pseudoplatanus
4158500,3029500,Acer pseudoplatanus
4455500,3031000,Acer pseudoplatanus
4160500,2939500,Acer pseudoplatanus
4208500,2776500,Acer pseudoplatanus
4348000,3197500,Acer pseudoplatanus
4562500,3476500,Acer pseudoplatanus
4532500,3415500,Acer pseudoplatanus
4270500,3041500,Acer pseudoplatanus
4304500,2933500,Acer pseudoplatanus
4131500,2905500,Acer pseudoplatanus
4061500,2975500,Acer pseudoplatanus
4479500,3187500,Acer pseudoplatanus
4216500,2898500,Acer pseudoplatanus
4224500,2762500,Acer pseudoplatanus
4244500,2799500,Acer pseudoplatanus
4094500,2999500,Acer pseudoplatanus
4227500,2818500,Acer pseudoplatanus
4399500,2729500,Acer pseudoplatanus
4142500,2783500,Acer pseudoplatanus
4317500,2852500,Acer pseudoplatanus
4248500,2913500,Acer pseudoplatanus
4409500,3397500,Acer pseudoplatanus
4545500,3481500,Acer pseudoplatanus
4296500,3197500,Acer pseudoplatanus
4435500,3100500,Acer pseudoplatanus
4380500,2825500,Acer pseudoplatanus
4146500,2777500,Acer pseudoplatanus
4297500,2869500,Acer pseudoplatanus
4299500,2833500,Acer pseudoplatanus
4283500,2837500,Acer pseudoplatanus
4282500,2749500,Acer pseudoplatanus
4339500,2834500,Acer pseudoplatanus
4170500,3048500,Acer pseudoplatanus
4329500,2708500,Acer pseudoplatanus
4141500,2977500,Acer pseudoplatanus
4230500,2760500,Acer pseudoplatanus
4231500,2860500,Acer pseudoplatanus
4186500,3354500,Acer pseudoplatanus
4172500,2890500,Acer pseudoplatanus
4350500,3024500,Acer pseudoplatanus
4250500,2915500,Acer pseudoplatanus
4262500,3517500,Acer pseudoplatanus
4190500,2750500,Acer pseudoplatanus
4566500,3104500,Acer pseudoplatanus
4366500,2846500,Acer pseudoplatanus
4202500,2738500,Acer pseudoplatanus
4177500,2806500,Acer pseudoplatanus
4382500,3135500,Acer pseudoplatanus
4172500,3074500,Acer pseudoplatanus
4383500,3467500,Acer pseudoplatanus
4299500,3449500,Acer pseudoplatanus
4295500,3453500,Acer pseudoplatanus
4459500,2727500,Acer pseudoplatanus
4112500,3105500,Acer pseudoplatanus
4157500,3025500,Acer pseudoplatanus
4323500,2822500,Acer pseudoplatanus
4264500,2793500,Acer pseudoplatanus
4174500,2758500,Acer pseudoplatanus
4306500,2887500,Acer pseudoplatanus
4618500,3121500,Acer pseudoplatanus
4427500,3100500,Acer pseudoplatanus
4394500,3409500,Acer pseudoplatanus
4345500,2842500,Acer pseudoplatanus
4256500,2923500,Acer pseudoplatanus
4421500,3388500,Acer pseudoplatanus
4276500,2913500,Acer pseudoplatanus
4392500,3153500,Acer pseudoplatanus
4431500,2718500,Acer pseudoplatanus
4528500,3079500,Acer pseudoplatanus
4568500,3411500,Acer pseudoplatanus
4329500,3138500,Acer pseudoplatanus
4415500,2722500,Acer pseudoplatanus
4549500,3089500,Acer pseudoplatanus
4395500,3009500,Acer pseudoplatanus
4077500,3131500,Acer pseudoplatanus
4166500,2741500,Acer pseudoplatanus
4339500,2860500,Acer pseudoplatanus
4466500,2747500,Acer pseudoplatanus
4269500,2835500,Acer pseudoplatanus
4046500,3076500,Acer pseudoplatanus
4269500,2813500,Acer pseudoplatanus
4547500,3479500,Acer pseudoplatanus
4424500,3430500,Acer pseudoplatanus
4338500,3092500,Acer pseudoplatanus
4279500,2821500,Acer pseudoplatanus
4407500,2865500,Acer pseudoplatanus
4184500,3060500,Acer pseudoplatanus
4142500,2741500,Acer pseudoplatanus
4130500,2985500,Acer pseudoplatanus
4131500,3001500,Acer pseudoplatanus
4138500,3207500,Acer pseudoplatanus
4112500,3090000,Acer pseudoplatanus
4224500,2888500,Acer pseudoplatanus
4389500,2723500,Acer pseudoplatanus
4307500,3139000,Acer pseudoplatanus
4491500,2740500,Acer pseudoplatanus
4547500,3401500,Acer pseudoplatanus
4163500,2825500,Acer pseudoplatanus
4606500,3102500,Acer pseudoplatanus
4331500,2714500,Acer pseudoplatanus
4249500,2993500,Acer pseudoplatanus
4514500,3442500,Acer pseudoplatanus
4353500,2996500,Acer pseudoplatanus
4178000,3047500,Acer pseudoplatanus
4158500,2771500,Acer pseudoplatanus
4162500,2777500,Acer pseudoplatanus
4363000,2900500,Acer pseudoplatanus
4467500,2743500,Acer pseudoplatanus
4292500,2943500,Acer pseudoplatanus
4118500,2998500,Acer pseudoplatanus
4355500,3168500,Acer pseudoplatanus
4231500,2876500,Acer pseudoplatanus
4504500,2836500,Acer pseudoplatanus
4273500,2803500,Acer pseudoplatanus
4183500,2832500,Acer pseudoplatanus
4226500,2914500,Acer pseudoplatanus
4236500,2780500,Acer pseudoplatanus
4176500,3032500,Acer pseudoplatanus
4162500,3051500,Acer pseudoplatanus
4373500,2894500,Acer pseudoplatanus
4101500,3125500,Acer pseudoplatanus
4235500,2844000,Acer pseudoplatanus
4528500,3353500,Acer pseudoplatanus
4393500,3093500,Acer pseudoplatanus
4292500,2939500,Acer pseudoplatanus
4170500,2944500,Acer pseudoplatanus
4443500,3084500,Acer pseudoplatanus
4189500,2868500,Acer pseudoplatanus
4186500,2736500,Acer pseudoplatanus
4156500,2803500,Acer pseudoplatanus
4376500,3136500,Acer pseudoplatanus
4069500,2943500,Acer pseudoplatanus
4256500,2735500,Acer pseudoplatanus
4297500,2849500,Acer pseudoplatanus
4288500,2907500,Acer pseudoplatanus
4256500,2895500,Acer pseudoplatanus
4269000,3198500,Acer pseudoplatanus
4183500,2852500,Acer pseudoplatanus
4424500,3414500,Acer pseudoplatanus
4258500,3025500,Acer pseudoplatanus
4279500,3259500,Acer pseudoplatanus
4205500,2812500,Acer pseudoplatanus
4563500,2890500,Acer pseudoplatanus
4225500,2970500,Acer pseudoplatanus
4319500,2866500,Acer pseudoplatanus
4346500,2724500,Acer pseudoplatanus
4522500,3349500,Acer pseudoplatanus
4174500,3058500,Acer pseudoplatanus
4328500,2940500,Acer pseudoplatanus
4242500,2764500,Acer pseudoplatanus
4186500,2732500,Acer pseudoplatanus
4087500,3158500,Acer pseudoplatanus
4414500,2757500,Acer pseudoplatanus
4322500,2918500,Acer pseudoplatanus
4190500,2902500,Acer pseudoplatanus
4284000,2923000,Acer pseudoplatanus
4530500,2909500,Acer pseudoplatanus
4326500,2932500,Acer pseudoplatanus
4622500,3103500,Acer pseudoplatanus
4243500,2867500,Acer pseudoplatanus
4380500,3079500,Acer pseudoplatanus
4084500,3182500,Acer pseudoplatanus
4272500,2799500,Acer pseudoplatanus
4165500,2831500,Acer pseudoplatanus
4183500,2836500,Acer pseudoplatanus
4320500,3184500,Acer pseudoplatanus
4266500,2767500,Acer pseudoplatanus
4168500,2783500,Acer pseudoplatanus
4288500,2937500,Acer pseudoplatanus
4391500,3387500,Acer pseudoplatanus
4174500,2792500,Acer pseudoplatanus
4228500,2784500,Acer pseudoplatanus
4261500,2849500,Acer pseudoplatanus
4395500,2717500,Acer pseudoplatanus
4148500,2781500,Acer pseudoplatanus
4337500,2850500,Acer pseudoplatanus
4114500,3205500,Acer pseudoplatanus
4216500,2746500,Acer pseudoplatanus
4366500,3064500,Acer pseudoplatanus
4399500,2725500,Acer pseudoplatanus
4257500,2801500,Acer pseudoplatanus
4148500,2777500,Acer pseudoplatanus
4261500,2985500,Acer pseudoplatanus
4331500,2856500,Acer pseudoplatanus
4423500,2726500,Acer pseudoplatanus
4539500,2745500,Acer pseudoplatanus
4148500,3027500,Acer pseudoplatanus
4242500,2750500,Acer pseudoplatanus
4368500,2918500,Acer pseudoplatanus
4260500,2899500,Acer pseudoplatanus
4551500,3309500,Acer pseudoplatanus
4293500,2871500,Acer pseudoplatanus
4627500,3114500,Acer pseudoplatanus
4375500,2880500,Acer pseudoplatanus
4152500,2765500,Acer pseudoplatanus
4188500,2776500,Acer pseudoplatanus
4228500,2918500,Acer pseudoplatanus
4440500,3430500,Acer pseudoplatanus
4547500,3405500,Acer pseudoplatanus
4439500,3100500,Acer pseudoplatanus
4307500,3411500,Acer pseudoplatanus
4205500,2876500,Acer pseudoplatanus
4171500,2719500,Acer pseudoplatanus
4174500,3032500,Acer pseudoplatanus
4336500,2774500,Acer pseudoplatanus
4235500,2848500,Acer pseudoplatanus
4347500,3116500,Acer pseudoplatanus
4536500,3067500,Acer pseudoplatanus
4398000,2789500,Acer pseudoplatanus
4515500,2740500,Acer pseudoplatanus
4234500,2918500,Acer pseudoplatanus
4220500,3230500,Acer pseudoplatanus
4259500,2815500,Acer pseudoplatanus
4429500,3114500,Acer pseudoplatanus
4177500,2820500,Acer pseudoplatanus
4366500,2752500,Acer pseudoplatanus
4601500,3379500,Acer pseudoplatanus
4257500,2857500,Acer pseudoplatanus
4165500,2819500,Acer pseudoplatanus
4408500,2977500,Acer pseudoplatanus
4455500,3401500,Acer pseudoplatanus
4261500,2845500,Acer pseudoplatanus
4241500,2849500,Acer pseudoplatanus
4574500,3449500,Acer pseudoplatanus
4129500,3008500,Acer pseudoplatanus
4372500,3424500,Acer pseudoplatanus
4282500,2877500,Acer pseudoplatanus
4376500,3140500,Acer pseudoplatanus
4446500,3435500,Acer pseudoplatanus
4515500,2744500,Acer pseudoplatanus
4226500,2888500,Acer pseudoplatanus
4193500,2726500,Acer pseudoplatanus
4089500,2982500,Acer pseudoplatanus
4383500,3157500,Acer pseudoplatanus
4151500,3269500,Acer pseudoplatanus
4590500,3123500,Acer pseudoplatanus
4447500,2730500,Acer pseudoplatanus
4327500,2808500,Acer pseudoplatanus
4059500,3009500,Acer pseudoplatanus
4229500,2864500,Acer pseudoplatanus
4144500,2767500,Acer pseudoplatanus
4339500,3120500,Acer pseudoplatanus
4314500,2765500,Acer pseudoplatanus
4435500,2734500,Acer pseudoplatanus
4600500,2855500,Acer pseudoplatanus
4250500,2901500,Acer pseudoplatanus
4541500,3473500,Acer pseudoplatanus
4274500,2741500,Acer pseudoplatanus
4333500,2826500,Acer pseudoplatanus
4400000,2709500,Acer pseudoplatanus
4431500,2738500,Acer pseudoplatanus
4491000,2904000,Acer pseudoplatanus
4402500,3419500,Acer pseudoplatanus
4316500,2924500,Acer pseudoplatanus
4591500,3380500,Acer pseudoplatanus
4303500,2827500,Acer pseudoplatanus
4484500,3374500,Acer pseudoplatanus
4319500,2852500,Acer pseudoplatanus
4283500,2809500,Acer pseudoplatanus
4310500,2903500,Acer pseudoplatanus
4531500,3455500,Acer pseudoplatanus
4267500,2823500,Acer pseudoplatanus
4505500,3400500,Acer pseudoplatanus
4260500,2753500,Acer pseudoplatanus
4148500,2769500,Acer pseudoplatanus
4226500,2742500,Acer pseudoplatanus
4581500,3319500,Acer pseudoplatanus
4549500,3105500,Acer pseudoplatanus
4267500,3455500,Acer pseudoplatanus
4325500,3402500,Acer pseudoplatanus
4349500,3252500,Acer pseudoplatanus
4264500,2785500,Acer pseudoplatanus
4424500,3002500,Acer pseudoplatanus
4320500,3180500,Acer pseudoplatanus
4348500,3212500,Acer pseudoplatanus
4397500,2969500,Acer pseudoplatanus
4291500,2833500,Acer pseudoplatanus
4475500,3183500,Acer pseudoplatanus
4470500,3450500,Acer pseudoplatanus
4265500,2807500,Acer pseudoplatanus
4371500,3188500,Acer pseudoplatanus
4312500,3193500,Acer pseudoplatanus
4375500,2790500,Acer pseudoplatanus
4147500,2721500,Acer pseudoplatanus
4146500,2771500,Acer pseudoplatanus
4268500,2797500,Acer pseudoplatanus
4304500,3229500,Acer pseudoplatanus
4485500,3083000,Acer pseudoplatanus
4331500,2864500,Acer pseudoplatanus
4166500,2945500,Acer pseudoplatanus
4379500,3045500,Acer pseudoplatanus
4145500,2953500,Acer pseudoplatanus
4197500,2814500,Acer pseudoplatanus
4242500,2738500,Acer pseudoplatanus
4214500,2778500,Acer pseudoplatanus
4245500,2857500,Acer pseudoplatanus
4226500,2792500,Acer pseudoplatanus
4256500,3237500,Acer pseudoplatanus
4246500,2799500,Acer pseudoplatanus
4253500,2861500,Acer pseudoplatanus
4583500,2874500,Acer pseudoplatanus
4238500,2894500,Acer pseudoplatanus
4228500,2772500,Acer pseudoplatanus
4232500,2754500,Acer pseudoplatanus
4256500,2773500,Acer pseudoplatanus
4446500,3445500,Acer pseudoplatanus
4272500,2889500,Acer pseudoplatanus
4350500,2894500,Acer pseudoplatanus
4240500,2885500,Acer pseudoplatanus
4208500,2878500,Acer pseudoplatanus
4182500,2774500,Acer pseudoplatanus
4178500,2782500,Acer pseudoplatanus
4325500,3410500,Acer pseudoplatanus
4212500,3242500,Acer pseudoplatanus
4407500,3091500,Acer pseudoplatanus
4343500,3400500,Acer pseudoplatanus
4522500,3503500,Acer pseudoplatanus
4390500,2745500,Acer pseudoplatanus
4227500,2822500,Acer pseudoplatanus
4189500,2864500,Acer pseudoplatanus
4216500,2922500,Acer pseudoplatanus
4174500,2762500,Acer pseudoplatanus
4318500,3508500,Acer pseudoplatanus
4260500,2745500,Acer pseudoplatanus
4272500,2783500,Acer pseudoplatanus
4224500,2784500,Acer pseudoplatanus
4319500,2830500,Acer pseudoplatanus
4242500,2777500,Acer pseudoplatanus
4323500,2816500,Acer pseudoplatanus
4553500,3097500,Acer pseudoplatanus
4329500,2844500,Acer pseudoplatanus
4471500,3183500,Acer pseudoplatanus
4360500,2770500,Acer pseudoplatanus
4224500,2936500,Acer pseudoplatanus
4225500,2858500,Acer pseudoplatanus
4220500,3210500,Acer pseudoplatanus
4477500,3393500,Acer pseudoplatanus
4299500,3429500,Acer pseudoplatanus
4213500,2874500,Acer pseudoplatanus
4159500,2821500,Acer pseudoplatanus
4494500,3374500,Acer pseudoplatanus
4156500,2763500,Acer pseudoplatanus
4380500,3421500,Acer pseudoplatanus
4231500,2816500,Acer pseudoplatanus
4413500,2965500,Acer pseudoplatanus
4351500,2714500,Acer pseudoplatanus
4404500,2853500,Acer pseudoplatanus
4303500,2865500,Acer pseudoplatanus
4188500,2892500,Acer pseudoplatanus
4604500,3104500,Acer pseudoplatanus
4136500,2953500,Acer pseudoplatanus
4242500,2791500,Acer pseudoplatanus
4367500,3094500,Acer pseudoplatanus
4182500,2916500,Acer pseudoplatanus
4308500,2771500,Acer pseudoplatanus
4276500,2749500,Acer pseudoplatanus
4369500,3446500,Acer pseudoplatanus
4315500,2842500,Acer pseudoplatanus
4563500,3398500,Acer pseudoplatanus
4420500,2846500,Acer pseudoplatanus
4518500,2756500,Acer pseudoplatanus
4121500,3124500,Acer pseudoplatanus
4405500,3241500,Acer pseudoplatanus
4449500,3094500,Acer pseudoplatanus
4328500,2892500,Acer pseudoplatanus
4176500,2782500,Acer pseudoplatanus
4175500,2824500,Acer pseudoplatanus
4171500,3142500,Acer pseudoplatanus
4277500,2801500,Acer pseudoplatanus
4179500,3280500,Acer pseudoplatanus
4164500,2753500,Acer pseudoplatanus
4236500,3151000,Acer pseudoplatanus
4343500,3128500,Acer pseudoplatanus
4439500,2726500,Acer pseudoplatanus
4336500,2730500,Acer pseudoplatanus
4270500,3065500,Acer pseudoplatanus
4621500,3115500,Acer pseudoplatanus
4424500,3080500,Acer pseudoplatanus
4238500,2766500,Acer pseudoplatanus
4127500,2970500,Acer pseudoplatanus
4463500,2739500,Acer pseudoplatanus
4222500,2744500,Acer pseudoplatanus
4230500,2786500,Acer pseudoplatanus
4250500,2903500,Acer pseudoplatanus
4543500,2729500,Acer pseudoplatanus
4146500,2743500,Acer pseudoplatanus
4286500,2919500,Acer pseudoplatanus
4349500,3150500,Acer pseudoplatanus
4445500,3258500,Acer pseudoplatanus
4408500,2919500,Acer pseudoplatanus
4192500,2728500,Acer pseudoplatanus
4160500,2757500,Acer pseudoplatanus
4115500,3038500,Acer pseudoplatanus
4160500,2785500,Acer pseudoplatanus
4515500,3040500,Acer pseudoplatanus
4164500,2743500,Acer pseudoplatanus
4317500,2864500,Acer pseudoplatanus
4186500,2750500,Acer pseudoplatanus
4232500,2922500,Acer pseudoplatanus
4188500,2740500,Acer pseudoplatanus
4390500,3193500,Acer pseudoplatanus
4452500,3155500,Acer pseudoplatanus
4275500,2831500,Acer pseudoplatanus
4182500,2798500,Acer pseudoplatanus
4469500,3409500,Acer pseudoplatanus
4464500,2843500,Acer pseudoplatanus
4322500,2916500,Acer pseudoplatanus
4337500,2856500,Acer pseudoplatanus
4232500,2780500,Acer pseudoplatanus
4368500,3082500,Acer pseudoplatanus
4180500,3052500,Acer pseudoplatanus
4480500,3427500,Acer pseudoplatanus
4179500,2804500,Acer pseudoplatanus
4300500,3213500,Acer pseudoplatanus
4162500,2731500,Acer pseudoplatanus
4358500,2850500,Acer pseudoplatanus
4218500,2788500,Acer pseudoplatanus
4180500,2784500,Acer pseudoplatanus
4266500,2775500,Acer pseudoplatanus
4154500,2757500,Acer pseudoplatanus
4264500,2923500,Acer pseudoplatanus
4279500,2847500,Acer pseudoplatanus
4461500,3107500,Acer pseudoplatanus
4362500,3142500,Acer pseudoplatanus
4313500,2957500,Acer pseudoplatanus
4275500,2807500,Acer pseudoplatanus
4399500,2873500,Acer pseudoplatanus
4318500,3040500,Acer pseudoplatanus
4178500,2748500,Acer pseudoplatanus
4126500,2988500,Acer pseudoplatanus
4540500,3483500,Acer pseudoplatanus
4173500,2830500,Acer pseudoplatanus
4527500,3451500,Acer pseudoplatanus
4107500,3047500,Acer pseudoplatanus
4162500,3053500,Acer pseudoplatanus
4181500,2826500,Acer pseudoplatanus
4291500,2835500,Acer pseudoplatanus
4305500,2849500,Acer pseudoplatanus
4302500,2889500,Acer pseudoplatanus
4168500,2757500,Acer pseudoplatanus
4434500,2750500,Acer pseudoplatanus
4063500,3076500,Acer pseudoplatanus
4172500,2760500,Acer pseudoplatanus
4371500,3454500,Acer pseudoplatanus
4468500,3435500,Acer pseudoplatanus
4164500,2729500,Acer pseudoplatanus
4535500,3411500,Acer pseudoplatanus
4248500,2767500,Acer pseudoplatanus
4426500,3422500,Acer pseudoplatanus
4123500,2942500,Acer pseudoplatanus
4180500,2742500,Acer pseudoplatanus
4256500,2907500,Acer pseudoplatanus
4195500,3284500,Acer pseudoplatanus
4464500,2991500,Acer pseudoplatanus
4156500,2795500,Acer pseudoplatanus
4078500,2984500,Acer pseudoplatanus
4350500,2902500,Acer pseudoplatanus
4403500,2803500,Acer pseudoplatanus
4133500,2935500,Acer pseudoplatanus
4077500,3012500,Acer pseudoplatanus
4532500,2853500,Acer pseudoplatanus
4271500,2819500,Acer pseudoplatanus
4230500,2920500,Acer pseudoplatanus
4264500,2795500,Acer pseudoplatanus
4300500,2925500,Acer pseudoplatanus
4366500,3142500,Acer pseudoplatanus
4312500,2937500,Acer pseudoplatanus
4191500,2852500,Acer pseudoplatanus
4280500,2789500,Acer pseudoplatanus
4366500,3060500,Acer pseudoplatanus
4266500,2913500,Acer pseudoplatanus
4339500,2840500,Acer pseudoplatanus
4245500,2801500,Acer pseudoplatanus
4380000,2869000,Acer pseudoplatanus
4362500,3072500,Acer pseudoplatanus
4288500,2727500,Acer pseudoplatanus
4467500,2879500,Acer pseudoplatanus
4317500,2828500,Acer pseudoplatanus
4336500,2878500,Acer pseudoplatanus
4343500,3120500,Acer pseudoplatanus
4325500,2830500,Acer pseudoplatanus
4210500,2910500,Acer pseudoplatanus
4458500,2763500,Acer pseudoplatanus
4412500,2985500,Acer pseudoplatanus
4150500,3079500,Acer pseudoplatanus
4309500,2847500,Acer pseudoplatanus
4341500,2856500,Acer pseudoplatanus
4316500,3192500,Acer pseudoplatanus
4161500,3011500,Acer pseudoplatanus
4348500,2794500,Acer pseudoplatanus
4452500,2834500,Acer pseudoplatanus
4209500,3022500,Acer pseudoplatanus
4267500,3141500,Acer pseudoplatanus
4230500,2918500,Acer pseudoplatanus
4378500,3135500,Acer pseudoplatanus
4509500,3092500,Acer pseudoplatanus
4313500,2831500,Acer pseudoplatanus
4339500,2858500,Acer pseudoplatanus
4566500,3443500,Acer pseudoplatanus
4282500,2901500,Acer pseudoplatanus
4228500,2888500,Acer pseudoplatanus
4081500,3107500,Acer pseudoplatanus
4187500,3146500,Acer pseudoplatanus
4288500,2787500,Acer pseudoplatanus
4180500,2780500,Acer pseudoplatanus
4218500,2750500,Acer pseudoplatanus
4355500,3136500,Acer pseudoplatanus
4076500,2996500,Acer pseudoplatanus
4506500,3064500,Acer pseudoplatanus
4347500,2702500,Acer pseudoplatanus
4272500,2759500,Acer pseudoplatanus
4309500,2825500,Acer pseudoplatanus
4176500,2938500,Acer pseudoplatanus
4366500,3224500,Acer pseudoplatanus
4212500,2742500,Acer pseudoplatanus
4296500,2921500,Acer pseudoplatanus
4273500,2811500,Acer pseudoplatanus
4381500,2867500,Acer pseudoplatanus
4393500,3375500,Acer pseudoplatanus
4540500,3433500,Acer pseudoplatanus
4294500,2907500,Acer pseudoplatanus
4300500,2879500,Acer pseudoplatanus
4434500,3440500,Acer pseudoplatanus
4176500,2756500,Acer pseudoplatanus
4544500,3363500,Acer pseudoplatanus
4185500,2860500,Acer pseudoplatanus
4403500,3325500,Acer pseudoplatanus
4495500,3476500,Acer pseudoplatanus
4415500,3158500,Acer pseudoplatanus
4165500,2961500,Acer pseudoplatanus
4188500,2796500,Acer pseudoplatanus
4156500,3047500,Acer pseudoplatanus
4070500,2959500,Acer pseudoplatanus
4314500,3024500,Acer pseudoplatanus
4507500,2740500,Acer pseudoplatanus
4489500,2787500,Acer pseudoplatanus
4206500,2790500,Acer pseudoplatanus
4384500,3079500,Acer pseudoplatanus
4270500,3029500,Acer pseudoplatanus
4299500,3445500,Acer pseudoplatanus
4164500,2769500,Acer pseudoplatanus
4536500,3485500,Acer pseudoplatanus
4539000,2889500,Acer pseudoplatanus
4172500,2774500,Acer pseudoplatanus
4302500,3509500,Acer pseudoplatanus
4125500,2936500,Acer pseudoplatanus
4290500,2725500,Acer pseudoplatanus
4562500,3478500,Acer pseudoplatanus
4347500,2848500,Acer pseudoplatanus
4108500,3037500,Acer pseudoplatanus
4196500,3226500,Acer pseudoplatanus
4485500,3045500,Acer pseudoplatanus
4591500,3284500,Acer pseudoplatanus
4128500,2956500,Acer pseudoplatanus
4136500,2915500,Acer pseudoplatanus
4310500,2885500,Acer pseudoplatanus
4177500,2816500,Acer pseudoplatanus
4521500,3479500,Acer pseudoplatanus
4171500,2806500,Acer pseudoplatanus
4260500,2767500,Acer pseudoplatanus
4467500,3409500,Acer pseudoplatanus
4140500,2895500,Acer pseudoplatanus
4448500,3357500,Acer pseudoplatanus
4194500,2888500,Acer pseudoplatanus
4241500,2806500,Acer pseudoplatanus
4413500,2953500,Acer pseudoplatanus
4240500,2882500,Acer pseudoplatanus
4360500,3140500,Acer pseudoplatanus
4530500,2773500,Acer pseudoplatanus
4280500,2751500,Acer pseudoplatanus
4204500,3320500,Acer pseudoplatanus
4202500,3026500,Acer pseudoplatanus
4186000,2764500,Acer pseudoplatanus
4324500,2930500,Acer pseudoplatanus
4367500,3452500,Acer pseudoplatanus
4259500,2833500,Acer pseudoplatanus
4313500,2996500,Acer pseudoplatanus
4102500,3133500,Acer pseudoplatanus
4535500,2729500,Acer pseudoplatanus
4187500,2824500,Acer pseudoplatanus
4201500,2952500,Acer pseudoplatanus
4508500,3432500,Acer pseudoplatanus
4298500,2759500,Acer pseudoplatanus
4351500,2856500,Acer pseudoplatanus
4483500,2727500,Acer pseudoplatanus
4419500,2710500,Acer pseudoplatanus
